"Device","Standard Name","Display Name","Units","Timestamp","Timezone","Value"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 07:00","undefined","52.49"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 07:15","undefined","53.66"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 07:30","undefined","55.24"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 07:45","undefined","54.83"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 08:00","undefined","61.01"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 08:15","undefined","63.08"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 08:30","undefined","63.38"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 08:45","undefined","64.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 09:00","undefined","63.66"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 09:15","undefined","62.78"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 09:30","undefined","66.37"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 09:45","undefined","69.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 10:00","undefined","68.96"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 10:15","undefined","71.26"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 10:30","undefined","72.28"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 10:45","undefined","68.94"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 11:00","undefined","72.2"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 11:15","undefined","68.62"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 11:30","undefined","70.91"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 11:45","undefined","73.15"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 12:00","undefined","73.12"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 12:15","undefined","71.73"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 12:30","undefined","72.11"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 12:45","undefined","69.47"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 13:00","undefined","72.62"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 13:15","undefined","72.76"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 13:30","undefined","73.94"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 13:45","undefined","73.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 14:00","undefined","73.11"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 14:15","undefined","69.26"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 14:30","undefined","68.88"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 14:45","undefined","71.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 15:00","undefined","73.37"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 15:15","undefined","71.62"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 15:30","undefined","68.84"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 15:45","undefined","68.69"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 16:00","undefined","67.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 16:15","undefined","65.85"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 16:30","undefined","59.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 16:45","undefined","60.97"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 17:00","undefined","58.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 17:15","undefined","58.57"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 17:30","undefined","56.09"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 17:45","undefined","52.82"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 18:00","undefined","52.61"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 18:15","undefined","49.22"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 18:30","undefined","50.96"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 18:45","undefined","45.31"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 19:00","undefined","45.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 19:15","undefined","44.43"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 19:30","undefined","42.27"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 19:45","undefined","44.09"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 20:00","undefined","42.06"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 20:15","undefined","45.83"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 20:30","undefined","48.93"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 20:45","undefined","47.32"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 21:00","undefined","46.71"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 21:15","undefined","49.99"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 21:30","undefined","48.64"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 21:45","undefined","50.65"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 22:00","undefined","47.05"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 22:15","undefined","46.17"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 22:30","undefined","47.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 22:45","undefined","44.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 23:00","undefined","45.49"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 23:15","undefined","43.32"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 23:30","undefined","42.96"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/26/15 23:45","undefined","43.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 00:00","undefined","44.32"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 00:15","undefined","44.29"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 00:30","undefined","42.18"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 00:45","undefined","41.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 01:00","undefined","42.46"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 01:15","undefined","42.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 01:30","undefined","41.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 01:45","undefined","41.06"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 02:00","undefined","41.63"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 02:15","undefined","41.79"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 02:30","undefined","41.51"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 02:45","undefined","41.33"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 03:00","undefined","39.94"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 03:15","undefined","41.9"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 03:30","undefined","36.89"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 03:45","undefined","35.12"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 04:00","undefined","35.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 04:15","undefined","36.45"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 04:30","undefined","34.92"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 04:45","undefined","35.69"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 05:00","undefined","35.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 05:15","undefined","36.71"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 05:30","undefined","34.67"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 05:45","undefined","32.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 06:00","undefined","34.8"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 06:15","undefined","37.83"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 06:30","undefined","38.53"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 06:45","undefined","38.9"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 07:00","undefined","42.16"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 07:15","undefined","43.48"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 07:30","undefined","41.47"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 07:45","undefined","42.33"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 08:00","undefined","41.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 08:15","undefined","43.29"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 08:30","undefined","41.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 08:45","undefined","41.63"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 09:00","undefined","41.95"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 09:15","undefined","43.28"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 09:30","undefined","42.47"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 09:45","undefined","42.49"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 10:00","undefined","42.56"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 10:15","undefined","42.97"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 10:30","undefined","43.33"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 10:45","undefined","43.12"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 11:00","undefined","41.14"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 11:15","undefined","42.91"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 11:30","undefined","41.82"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 11:45","undefined","41.63"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 12:00","undefined","42.1"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 12:15","undefined","42.93"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 12:30","undefined","43.81"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 12:45","undefined","42.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 13:00","undefined","42.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 13:15","undefined","41.85"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 13:30","undefined","42.05"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 13:45","undefined","41.64"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 14:00","undefined","42.25"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 14:15","undefined","42.13"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 14:30","undefined","41.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 14:45","undefined","40.99"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 15:00","undefined","40.98"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 15:15","undefined","41.23"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 15:30","undefined","40.95"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 15:45","undefined","40.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 16:00","undefined","40.91"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 16:15","undefined","40.26"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 16:30","undefined","36.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 16:45","undefined","35.11"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 17:00","undefined","35.15"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 17:15","undefined","35.51"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 17:30","undefined","34.68"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 17:45","undefined","35.45"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 18:00","undefined","35.2"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 18:15","undefined","35.46"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 18:30","undefined","33.03"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 18:45","undefined","33.2"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 19:00","undefined","32.99"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 19:15","undefined","33.42"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 19:30","undefined","31.02"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 19:45","undefined","30.8"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 20:00","undefined","30.7"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 20:15","undefined","33.34"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 20:30","undefined","30.4"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 20:45","undefined","31.15"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 21:00","undefined","30.23"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 21:15","undefined","31.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 21:30","undefined","30.61"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 21:45","undefined","31.65"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 22:00","undefined","29.49"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 22:15","undefined","27.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 22:30","undefined","27.62"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 22:45","undefined","27.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 23:00","undefined","28.5"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 23:15","undefined","27.78"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 23:30","undefined","27.97"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/27/15 23:45","undefined","28.74"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 00:00","undefined","29.05"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 00:15","undefined","28.22"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 00:30","undefined","27.79"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 00:45","undefined","28.66"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 01:00","undefined","30.29"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 01:15","undefined","28.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 01:30","undefined","27.31"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 01:45","undefined","27.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 02:00","undefined","27.27"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 02:15","undefined","28.49"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 02:30","undefined","28.83"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 02:45","undefined","28.05"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 03:00","undefined","28.14"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 03:15","undefined","29.26"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 03:30","undefined","28.56"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 03:45","undefined","28.82"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 04:00","undefined","28.68"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 04:15","undefined","27.85"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 04:30","undefined","28.07"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 04:45","undefined","28.09"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 05:00","undefined","27.52"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 05:15","undefined","27.47"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 05:30","undefined","28.16"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 05:45","undefined","28.31"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 06:00","undefined","27.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 06:15","undefined","29.56"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 06:30","undefined","30.09"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 06:45","undefined","30.32"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 07:00","undefined","33.59"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 07:15","undefined","32.63"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 07:30","undefined","31.55"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 07:45","undefined","31.3"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 08:00","undefined","31.14"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 08:15","undefined","32.09"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 08:30","undefined","34.11"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 08:45","undefined","30.86"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 09:00","undefined","32.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 09:15","undefined","31.67"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 09:30","undefined","32.52"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 09:45","undefined","32.63"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 10:00","undefined","34.09"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 10:15","undefined","33.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 10:30","undefined","34.69"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 10:45","undefined","36.8"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 11:00","undefined","36.33"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 11:15","undefined","35.76"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 11:30","undefined","34.71"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 11:45","undefined","33.34"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 12:00","undefined","34.07"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 12:15","undefined","35.28"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 12:30","undefined","35.26"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 12:45","undefined","35.19"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 13:00","undefined","35.38"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 13:15","undefined","34.85"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 13:30","undefined","33.53"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 13:45","undefined","33.97"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 14:00","undefined","35.57"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 14:15","undefined","35.84"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 14:30","undefined","34.55"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 14:45","undefined","34.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 15:00","undefined","34.86"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 15:15","undefined","35.72"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 15:30","undefined","35.84"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 15:45","undefined","35.29"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 16:00","undefined","35.01"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 16:15","undefined","34.5"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 16:30","undefined","33.1"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 16:45","undefined","32.27"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 17:00","undefined","33.59"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 17:15","undefined","32.71"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 17:30","undefined","32.05"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 17:45","undefined","32"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 18:00","undefined","32.22"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 18:15","undefined","32.95"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 18:30","undefined","32.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 18:45","undefined","32.95"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 19:00","undefined","31.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 19:15","undefined","31.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 19:30","undefined","29.35"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 19:45","undefined","30.37"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 20:00","undefined","30.01"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 20:15","undefined","30.38"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 20:30","undefined","29.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 20:45","undefined","29.3"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","06/28/15 21:00","undefined","29.18"
